PT	AN	DT	TI	FT	AU	BA	GP	ED	SO	VL	IS	SU	PS	PD	PY	UR	AW	NT	LA	U1	U2	AB	C1	EM	RI	OI	PU	PA	SC	SN	BN	BD	DE	TN	ST	OR	DI	UT	PM	OA	HC	HP	DA
J	ZOOR13300016401	Article	The influence of dwarf mistletoe on bird communities in Colorado ponderosa pine forests.		Bennetts, Robert E.; White, Gary C.; Hawksworth, Frank G.; Severs, Scott E.				Ecological Applications	6	3		899-909	August 1996	1996				English	2	25	Dwarf mistletoes (Arceuthobium spp.) are parasitic plants that are widely distributed in coniferous forests of the northern hemisphere. Because the effects of dwarf mistletoes on their host trees include stunted growth, reduced seed production, and death, these mistletoes may have a substantial influence on forest structure. Studies of the effects of dwarf mistletoe on forest communities have focused primarily on their influence on timber production. We studied the effects of southwestern ponderosa pine dwarf mistletoe (A. vaginatum) on the abundance and diversity of bird communities in central Colorado. Four stands, which ranged in level of mistletoe infestation from none to heavy, were selected at each of two locations. Each stand was surveyed approximately once per week during the avian breeding seasons of 1989 and 1990 by spot mapping. The number of bird registrations and bird species richness were positively correlated with the level of dwarf mistletoe, and this pattern was consistent among 1-4 of 28 avian species. No species had a significant negative correlation with the level of dwarf mistletoe. The relative abundance of bird species (i.e., evenness) did not differ among stands. The number of cavity-nesting birds detected also was positively correlated with both dwarf-mistletoe levels and number of snags. The number of snaus and dwarf-mistletoe levels also were highly correlated. Most snags had been infected as live trees by dwarf mistletoe and the mistletoe probably contributed to their death. While dwarf mistletoe has traditionally been viewed as a forest pest because of reductions in timber volume, we suggest that in areas where management goals are not strictly focused on timber production, control of dwarf mistletoe may not be justified, practical, or even desirable. Our data suggest that dwarf mistietoes may have positive influence on wildlife habitat.	Bennetts, Robert E.; Florida Cooperative Fish and Wildlife Research Unit, P.O. Box 110450, University of Florida, Gainesville, Florida 32611-0450, USA, USA.						Biodiversity & Conservation; Zoology; Environmental Sciences & Ecology; Forestry	1051-0761		Conservation; Conservation measures; Ecology; Community structure; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Habitat management /  / Ponderosa pine forests covered with dwarf mistletoe; Beneficial effects on community structure] [Relative abundance /  / Ponderosa pine forests; influence of dwarf mistletoe; Conservation significance] [Species diversity /  / ] [Forest and woodland /  / community structure; Influence of dwarf mistletoe & conservation significance] [Colorado /  / Jefferson & Park; Community structure in ponderosa pine forests]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.2307/2269493	ZOOREC:ZOOR13300016401					2019-04-10
J	ZOOR13300022480	Article	Effects of edge type and patch shape on avian communities in a mixed conifer-hardwood forest.		Hawrot, Rita Y.; Niemi, Gerald J.				Auk	113	3		586-598	July 1996	1996				English	2	23	Forest bird communities were sampled along line transects in northwestern Wisconsin during June of 1985 through 1992 to determine whether edge type and patch shape affect avian abundance. Landscape structural characteristics quantified along these transects included: (1) edges that defined the habitat patches they separated, (2) fractals to quantify patch shapes, and (3) areal extent of different patches. Three multiple-regression models were constructed for 10 bird species and the mean number of individuals and species using the following sets of independent variables: (1) edge variables and fractals, (2) area variables, and (3) the first six components from a principal components analysis based on all independent variables. Multiple-regression analysis indicated that edge variables and fractal dimension explained the most variation in abundance for Black-capped Chickadees (Parus atricapillus), Red-breasted Nuthatches (Sitta canadensis), Hermit Thrushes (Catharus guttatus), and American Robins (Turdus migratorius). In contrast, area variables explained the most variation in abundance for Red-eyed Vireos (Vireo olivaceus), Chestnut-sided Warblers (Dendroica pennsylvanica), and Ovenbirds (Seiurus aurocapillus). Abundances of Yellow-bellied Flycatchers (Empidonax flaviventris), Common Yellowthroats (Geothlypis trichas), and White-throated Sparrows (Zonotrichia albicollis) were equally correlated with both edge and area variables. Results of our study show that, for selected species, forest management strategies must be developed that consider not only stand characteristics, but also the edges created between these stands.	Hawrot, Rita Y.; 5013 Miller Trunk Highway, Natural Resources Research Institute, University of Minnesota, Duluth, Minnesota 55811, USA, USA.						Biodiversity & Conservation; Environmental Sciences & Ecology; Zoology; Forestry	0004-8038		Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Aves [Habitat management /  / Forests; edge type & patch shape considerations] [Community structure /  / Mixed forest; effects of edge type & patch shape] [Population density /  / Edge type & patch shape effects] [Forest and woodland /  / edge & patch characteristics effect on communities] [Spatial environment /  / Edge type & patch shape effects on communities] [Wisconsin /  / Chequamegon National Forest]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13300022480					2019-04-10
J	ZOOR13300017351	Article	Breeding populations of meadow birds on cultivated land in the Dutch province of Friesland and the significance of grassland reserves.	Weidevogelpopulaties op de Friese cultuurgronden in 1991 en de betekenis van graslandreservaten.	Nijland, Freek; Timmerman, Arend; Hosper, Ultsje				Limosa	69	2		57-66	juli 1996	1996				Dutch	0	0	Traditionally, the province of Friesland, in the northern part of The Netherlands, has been rich in meadow birds. The province has an extensive area of open, cultivated land, predominantly grassland, which in 1991 measured approximately 185 200 hectares. The main source for the calculation of the Frisian meadow bird populations are data collected by the Association of Frisian Bird Protection Societies (BFVW). The Oystercatcher, Lapwing, Black-tailed Godwit, Redshank, Common Snipe and Ruff populations in Friesland have been calculated on the basis of the BFVW data of 1991, covering 76 200 hectares of cultivated land. The data provided by the nature management organizations were used to calculate the numbers in grassland reserves. Two scenarios were used to process this material: 'Scrooge' and 'Big Spender'. In the former scenario the information was adjusted for the effects of insufficient representativeness, while in the latter the effect of counts failing short of the actual number of birds were taken into account. This has resulted in minimum and maximum population estimates, from which a mean value was derived. On the basis of these calculations, breeding populations in cultivated areas in Friesland in 1991 were estimated as follows: Oystercatcher 41 000, Lapwing 46 000, Black-tailed Godwit 30 000, Redshank 12 000, Common Snipe 1050, Ruff 200 (Tab. 1). The following estimates were made of the above species breeding outside cultivated areas: approx. 7000 Oystercatchers (tidal marshes, dunes, sand flats) and approx. 900 Redshanks (tidal marshes). Comparison with estimates show a distinct increase for the Oystercatcher population, a fairly stable situation for Lapwing and Redshank, a strong decline in the late seventies followed by stabilization in the eighties of the Black-tailed Godwit population, while Common Snipe and Ruff populations show a continued decline (Tab. 2).	Nijland, Freek; Weidevogel Meetnet Friesland, Emmakade 107, 8921 AH Leeuwarden, Netherlands, Netherlands.						Agriculture; Zoology; Biodiversity & Conservation; Environmental Sciences & Ecology	0024-3620		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Terrestrial habitat; Man made habitat; Land zones; Palaearctic region; Eurasia; Europe	Charadrii [Farming and agriculture /  / Farming effect on breeding population size] [Habitat management /  / Meadows; effect on breeding population size] [Population censuses /  / Breeding populations; meadowland; influencing factors] [Grassland /  / Meadow breeding population censuses] [Cultivated land habitat /  / Breeding population censuses; conservational significance] [Netherlands /  / Friesland]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Charadriiformes	Charadrii (Charadriiformes). 		ZOOREC:ZOOR13300017351					2019-04-10
J	ZOOR13300018797	Article; Meeting paper	The use of insects in the study, inventory, conservation and monitoring of biological diversity in Neotropical habitats, in relation to traditional land use systems.		Brown, Keith S., Jr				Decline and Conservation of Butterflies in Japan	3			128-149	June 30 1996	1996				English	0	0		Brown, Keith S., Jr; Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas, C.P. 6109 Campinas, Sao Paulo 13.083-970, Brazil, Brazil.						Environmental Sciences & Ecology; Zoology; Biodiversity & Conservation			Animals and man; Conservation; Conservation measures; Ecology; Community structure; Land zones	Insecta [Disturbance by man /  / Habitat degradation; use as habitat indicators] [Habitat management /  / Evaluation of methods] [Biomass /  / Habitat degradation relations] [Species diversity /  / ] [Environmental indicators /  / Habitat status indicators] [Neotropical region /  / environmental indicators & habitat management needs]. 	Arthropods; Insects; Invertebrates	Animalia, Arthropoda	Insecta (Arthropoda). 		ZOOREC:ZOOR13300018797					2019-04-10
J	ZOOR13300048106	Article	Pastoral politics: Gaddi grazing, degradation, and biodiversity conservation in Himachal Pradesh, India.		Saberwal, Vasant K.				Conservation Biology	10	3		741-749	June 1996	1996				English	0	10	Two assumptions underlie the current conservation focus worldwide. The first is that democratic governments can restrict human resource use within protected areas, and the second is that human land use for subsistence leads to degradation and is incompatible with the maintenance of high levels of biological diversity. An examination of official policy documents over the past century indicates that Gaddi herders of Himachal Pradesh, northwestern Indian Himalaya, have used political influence to circumvent bureaucratic Policies of exclusion and that there is an absence of scientific evidence to support the notion that Gaddi grazing leads to land degradation. Although grazing intensity has profoundly shaped the structure and composition of the Siwalik forests (the Gaddi winter grazing grounds), as demonstrated by transect-based data presented here, deviations from a supposed "climax" community need not constitute degradation. A growing rather than declining cattle population attests to the regenerative capacities of these forests. Within the alpine meadows grazed by the Gaddi in summer, mean plant species richness increased along transects originating at herder camps and extending 250 m north of herder camp sites. Intense grazing pressure or heavy manuring by livestock bedded at night are likely to be responsible for the observed low species diversity adjacent to the campsite, but the effect is insignificant at the level of the overall landscape. Interviews with herders also suggest the presence of a sizable, though hunted, mammalian fauna in these high altitude meadows. Recognition of the difficulties associated with implementing restrictive policies, and the fact that human land-use practices need not lead to degradation or to a decline in biological diversity, should lead to more inclusive conservation policies within protected areas as well as an expansion of the conservation focus beyond protected-area boundaries.	Saberwal, Vasant K.; Yale School of Forestry and Environmental Studies, 205 Prospect Street, New Haven CT 06511, USA, USA.						Agriculture; Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation; Forestry	0888-8892		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Habitat; Terrestrial habitat; Land zones; Oriental region; Eurasia; Asia; India	Animalia [Farming and agriculture /  / Gaddi grazing & land degradation; impact on biodiversity conservation] [Habitat management /  / Biodiversity conservation; impact of Gaddi grazing & land degradation] [Forest and woodland /  / ] [Grassland /  / ] [Himachal Pradesh /  / Himalayan & Siwalik areas]. 		Animalia	Animalia. 	10.1046/j.1523-1739.1996.10030741.x	ZOOREC:ZOOR13300048106					2019-04-10
J	ZOOR13300048113	Article	Land use, lag times and the detection of demographic change: the case of the acorn woodpecker.		Ligon, J. David; Stacey, Peter B.				Conservation Biology	10	3		840-846	June 1996	1996				English	0	8	Changes in land-use patterns that alter habitat may have a delayed negative effect on animal species occupying that habitat, and thus such effects may not be recognized for years. In Water Canyon, located in the Magdalena Mountains of southcentral New Mexico, we studied a relatively stable population of the cooperatively breeding Acorn Woodpecker (Melanerpes formicivorus) from 1975 to 1984. These woodpeckers rely on self-constructed storage sites, or "granary trees," to hold the acorns used during the winter and spring. Most granaries were in dead trunks and limbs of the narrow-leafed cottonwood trees (Populus angustifolia). Storage sites form the primary basis for differential quality among territories, Groups of woodpeckers with large storage facilities (high-quality territories) have greater annual reproductive success and survival than do pairs or groups with poorly developed storage sites. In the summers of 1994 and 1995 we censused the original study site, which had held 21 territories. Most territories that bad contained birds a decade earlier were unoccupied. This drastic decline was correlated with the loss of nearly all large storage facilities because of the collapse of the granary trees. Most neighboring territories with lesser storage facilities also were vacant. The lack of production of new, high-quality granaries for the period 1975-1995 probably is due in part to the age structure of the cottonwood trees, which is distinctly bimodal: nearly all trees are either very young or old. There are now fewer old, partly dead trees that could provide granary sites. The scarcity of middle-aged trees reflects a period of intensive cattle grazing in Water Canyon, during which time production of young cottonwoods was suppressed.	Ligon, J. David; Department of Biology, The University of New Mexico, Albuquerque, NM 87131, USA, USA.						Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation; Behavioral Sciences; Forestry	0888-8892		Animals and man; Conservation; Conservation measures; Behaviour; Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Melanerpes formicivorus [Disturbance by man /  / Land use changes; delayed effect on numbers & territory occupancy; USA] [Habitat management /  / Conservation implications of delayed effects of land use changes] [Territoriality /  / Territory occupancy; delayed effects of land use changes] [Population size /  / Decline in numbers] [Forest and woodland /  / Numbers & territory occupancy] [New Mexico /  / Magdalena Mountains; Water Canyon]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Melanerpes formicivorus (Picidae). 	10.1046/j.1523-1739.1996.10030840.x	ZOOREC:ZOOR13300048113					2019-04-10
J	ZOOR13300019092	Article	Bird communities in commercially thinned and unthinned Douglas-fir stands of western Oregon.		Hagar, Joan C.; McComb, William C.; Emmingham, William H.				Wildlife Society Bulletin	24	2		353-366	Summer 1996	1996				English	1	14	We compared abundance and diversity of breeding and winter birds between commercially thinned and unthinned 40- to 55-year-old Douglas-fir (Pseudotsuga menziesii) stands in the Oregon Coast Ranges. Abundance of breeding birds was greater in thinned stands. Bird species richness was correlated with habitat patchiness and densities of hardwoods, snags, and conifers. During the breeding season, Hammond's flycatchers (Empidonax hammondii), hairy woodpeckers (Picoides villosus), red-breasted nuthatches (Sitta canadensis), dark-eyed juncos (Junco hyemalis), warbling vireos (Vireo gilvus), and evening grosbeaks (Coccothraustes vespertinus) were more abundant in thinned than unthinned stands. Pacific-slope flycatchers (Empidonax difficilis) were more abundant in unthinned stands. Golden-crowned kinglets (Regulus satrapa), gray jays (Perisoreus canadensis), and black-throated gray warblers (Dendroica nigrescens) were more abundant in unthinned than thinned stands, but these patterns were inconsistent between seasons, regions, or years. Stand-scale habitat features were associated with the abundance of 18 bird species.	Hagar, Joan C.; Department of Forest Science, Oregon State University, Corvallis, OR 97330, USA, USA.						Forestry; Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation	0091-7648		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Forestry /  / Forest thinning effects on abundance & diversity] [Habitat management /  / ] [Community structure /  / Commercially thinned vs unthinned forest stands] [Population size /  / ] [Forest and woodland /  / Commercially thinned & unthinned forest stands; abundance & diversity; USA] [Oregon /  / West; Abundance & diversity in commercially thinned & unthinned forest stands]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13300019092					2019-04-10
J	ZOOR13600015301	Article; Meeting paper	Research on breeding birds in Dutch dune areas.		Verstrael, T.J.				Landscape and Urban Planning	34	3-4	(Special Issue)	301-313	May 1996	1996				English	0	6	Dune areas, including salt marshes, comprise only 1% of the land area of The Netherlands. Yet almost 80% of the 180 bird species that breed in The Netherlands, are known to breed or to have bred in dunes, which also represent valuable habitat for migratory and wintering birds. Being aware of the high natural value of the dunes and of the expected impact of a variety of threatening activities, nature conservation studies were set up by concerned volunteers and universities. Breeding birds played an important role from the beginning. It certainly contributed to the rather high nature protection status that most dunes areas currently enjoy. Furthermore these old studies provide a picture of the avifaunal value of these areas in the more pristine days. During the last decades intensive long-term monitoring of breeding bird populations has become more and more important in the Dutch dunes. In 1958 the first inventory of dune breeding birds in relation to management issues started. Its aim was to monitor the changes in species composition and numbers after the artificial infiltration of river water for drinking water production. Since then many projects of the same kind evolved in different dune areas, almost exclusively organised by volunteer bird watchers, yielding a data set which offers promising analytical possibilities. This article provides an overview of breeding bird research projects in dune habitats in relation to important actual management issues. The following issues will be dealt with: the impact of drinking water production; the impact of tall grass dominance and the ongoing growth of shrubs; the impact of the reappearance of the red fox Vulpes vulpes. The review will show that much insight has been gathered over the years concerning breeding birds and dune management but that many gaps in our knowledge still exist.	Verstrael, T.J.; Statistics Netherlands, P.O. Box 4000, 2270 JM Voorburg, Netherlands, Netherlands.						Zoology; Biodiversity & Conservation; Environmental Sciences & Ecology; Reproductive Biology; Nutrition & Dietetics	0169-2046		Conservation; Conservation measures; Nutrition; Diet; Prey; Reproduction; Ecology; Predators; Habitat; Terrestrial habitat; Land zones; Palaearctic region; Eurasia; Europe	Aves [Habitat management /  / Sand dune breeding population ecology implications] [Reproduction /  / Sand dune breeding population ecology; management implications] [Population dynamics /  / ] [Mammalian predators /  / Vulpes vulpes; Sand dune breeding prey population ecology implications] [Distribution within habitat /  / ] [Habitat utilization /  / ] [Sand dune habitat /  / Breeding population ecology] [Netherlands /  / Coastal sand dune breeding population ecology]. Vulpes vulpes [Avian prey /  / Sand dune breeding prey population ecology impacts] [Sand dune habitat /  / Avian prey breeding population ecology impacts] [Netherlands /  / Coastal sand dunes; predation impacts on avian breeding populations]. 	Birds; Carnivores; Chordates; Mammals; Vertebrates	Animalia, Chordata, Vertebrata, Mammalia, Carnivora, Canidae	Aves (Vertebrata): [Prey]. Vulpes vulpes (Canidae): [Predator]. 	10.1016/0169-2046(95)00238-3	ZOOREC:ZOOR13600015301					2019-04-10
J	ZOOR13300014849	Article	Changes in populations of bird species in roadside softwood scrub remnants/farmland and open eucalypt forest in south-east Queensland, 1981-1993.		Leach, G.J.				Pacific Conservation Biology	2	3		232-243	May 1996	1996				English	0	2	Long-term monitoring of bird species provides information on base-line populations and population trends required to ensure that habitat management is effective for their conservation. Two surveys in both spring and autumn over 12 years monitored populations at fixed points in roadside softwood scrub remnants plus adjoining farmland (softwood/farmland) and in eucalypt open forest in southeast Queensland. The main aims were to determine the status of species in each habitat, especially whether the status of any species was changing, and to assess the usefulness of the monitoring procedure. In all, 92 species were observed; 79 in the softwood/farmland and 74 in the eucalypt forest. From 49 to 56 species were observed each year in softwood/farmland and 34 to 46 in eucalypt forest. Annual species turnover in softwood/farmland was about half that in eucalypt forest: 39% of all species were observed every year in the former habitat, but only 19% in the latter. The Torresian Crow was most often observed in softwood/farmland and the Noisy Miner in eucalypt forest. The Torresian Crow was the only species to be among the five most observed in each habitat. Among other common species, 95% or more observations of Bar-shouldered Doves, Superb Fairy-wrens, Yellow Thornbills and Silvereyes were in softwood/farmland, whereas for Weebills, White-throated Gerygones, Buff-rumped Thornbills, White-throated Treecreepers and White-throated Honeyeaters at least 95% of observations were in eucalypt forest, confirming their strong habitat specificities. The number of birds observed increased linearly for eight species in softwood/farmland and six species in eucalypt forest, and decreased for five and four species, respectively, over the 12 years. The most significant trends were for the Crested Pigeon (increase) and Willie Wagtail (decrease) in softwood/farmland, while Peaceful Dove and Rufous Whistler decreased in both habitats.	Leach, G.J.; P.O. Box 568, Kenmore, Queensland, 4069, Australia, Australia.						Zoology; Environmental Sciences & Ecology; Forestry; Meteorology & Atmospheric Sciences	1038-2097		Ecology; Community structure; Population dynamics; Habitat; Terrestrial habitat; Man made habitat; Abiotic factors; Physical factors; Land zones; Australasian region; Australasia; Australia	Aves [Species diversity /  / Long term changes & monitoring; farmland; & forest] [Population size /  / ] [Forest and woodland /  / Species diversity & abundance] [Scrub /  / ] [Cultivated land habitat /  / ] [Climate and weather /  / Long term changes in species diversity & abundance significance] [Queensland /  / Marburg district]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13300014849					2019-04-10
J	ZOOR13300016956	Article	Standards for biodiversity: a proposal based on biodiversity standards for forest plantations.		Spellerberg, Ian F.; Sawyer, John W.D.				Biodiversity and Conservation	5	4		447-459	April 1996	1996				English	2	14	The 1992 Convention on Biological Diversity has not only focused attention on the concept of biodiversity it has also set expectations that the signatory nations will establish objectives. It is suggested here that the use of biodiversity standards could have a useful role in quantifying these objectives. The use of biodiversity standards is explored in connection with the levels of biodiversity in plantation forests. Forest plantations have been used for the basis of this investigation because such plantations could be used as large-scale experiments in which the use of standards, and the ecological monitoring of these standards, could be researched. The impact of intensive forestry practices on wildlife has often been the cause of concern and indeed controversy. Recently there has been a move towards the development of multipurpose forest plantations where management for recreation and wildlife takes place alongside management for timber. Some forest authorities are actively looking at ways of restoring levels of biodiversity in plantation forests. We suggest that if levels of biodiversity are to be restored, then forest managers must have something to aim for; that is, there must be a standard. The adoption of standards could provide a means whereby forest managers can meet biodiversity objectives. Standards may also enable managers to determine the effectiveness of those management practices which are intended to increase levels of biodiversity. We suggest a conceptual plan which combines a monitoring procedure with biodiversity objectives.	Spellerberg, Ian F.; Centre for Resource Management, PO Box 56, Lincoln University, Canterbury, New Zealand, New Zealand.						Environmental Sciences & Ecology; Biodiversity & Conservation; Zoology	0960-3115		Conservation; Ecology; Community structure	Animalia [Conservation /  / Biodiversity standards; proposal based on standards for forest plantations] [Species diversity /  / Biodiversity standards for conservation]. 		Animalia	Animalia. 	10.1007/BF00056390	ZOOREC:ZOOR13300016956					2019-04-10
J	ZOOR13300049505	Article	Factors influencing bird species numbers in small woods in south-east England.		Bellamy, Paul E.; Hinsley, Shelley A.; Newton, Ian				Journal of Applied Ecology	33	2		249-262	April 1996	1996				English	0	22	1. 151 woods, ranging in size from 0.02 to 30 ha and with differing degrees of isolation, were surveyed to determine the numbers of breeding bird species present in each of three consecutive years. Woodland and edge species were analysed separately. 2. Numbers of woodland species showed a strong relationship with woodland area which explained c. 70% of the variation in breeding species numbers. Several other features of the woods and of the surrounding landscape also had small additional influences on species numbers. 3. Numbers of edge species showed a poor relationship with woodland area, but length of perimeter explained 30-40% of the variation in species numbers. The number of structural features within a wood and isolation from other woodland also had small additional positive influences on edge species numbers. 4. Small woods held more edge species than equivalent areas of large woods, but tended to hold fewer woodland species than equivalent areas of large woods.	Bellamy, Paul E.; Institute of Terrestrial Ecology, Monks Wood, Abbots Ripton, Huntingdon, Cambridgeshire PE17 2LS, United Kingdom, United Kingdom.		Hinsley, Shelley/E-6790-2012	Bellamy, Paul/0000-0003-2234-2119			Environmental Sciences & Ecology; Biodiversity & Conservation; Zoology; Forestry	0021-8901		Conservation; Conservation measures; Ecology; Community structure; Habitat; Terrestrial habitat; Man made habitat; Land zones; Palaearctic region; Eurasia; Europe; United Kingdom	Aves [Habitat management /  / Woodlands; species number protection recommendations] [Species diversity /  / Woodland habitat; influencing factors; conservation implications] [Distribution within habitat /  / Species diversity relations] [Forest and woodland /  / Woodlands within agricultural land] [Cultivated land habitat /  / ] [England /  / Cambridgeshire & Lincolnshire; woodland]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.2307/2404747	ZOOREC:ZOOR13300049505					2019-04-10
J	ZOOR13200067085	Article	Bird abundance and nesting success in Iowa CRP fields: the importance of vegetation structure and composition.		Patterson, Matthew P.; Best, L.B.				American Midland Naturalist	135	1		153-167	January 1996	1996				English	1	48	Bird use of Conservation Reserve Program (CRP) and row-crop fields was studied in central Iowa from May through July 1991-1993. Thirty-three bird species were recorded in CRP fields and 34 in row-crop fields. The most abundant species in both habitats was the red-winged blackbird (Agelaius phoeniceus), accounting for 35% of all birds in CRP and 24% in row-crop fields. The dickcissel (Spiza americana), grasshopper sparrow (Ammodramus savannarum), bobolink (Dolichonyx oryzivorus), common yellowthroat (Geothypis trichas), brown-headed cowbird (Molothrus ater), savannah sparrow (Passerculus sandwichensis) and ring-necked pheasant (Phasianus colchicus) were the next most abundant species in CRP plots. The horned lark (Eremophila alpestris), vesper sparrow (Pooecetes gramineus) and brownheaded cowbird were the next most abundant species in row-crop fields. Nests of 16 bird species were found in CRP fields, with red-winged blackbirds accounting for 48% of all nests found. The vesper sparrow and horned lark were the only species nesting in row-crop fields. The major cause of nest loss for all species was predation, accounting for 52% of all nest loss in CRP fields and 65% in row-crop fields. Mammals accounted for 89, 88 and 85% of the predation on grasshopper sparrow, red-winged blackbird and dickcissel nests, respectively. The Conservation Reserve Program has likely contributed to an increase in the abundance of many bird species in central Iowa, inasmuch as the row-crop habitat that it replaced has lower bird abundance and supports fewer nesting species. The vegetation structure and composition of CRP fields in central Iowa are diverse, resulting in differences in the bird species communities using these fields. The effects of several land-management practices are discussed relative to bird species composition and nesting success.							Zoology; Agriculture; Biodiversity & Conservation; Environmental Sciences & Ecology; Reproductive Biology	0003-0031		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Reproduction; Ecology; Population dynamics; Habitat; Man made habitat; Land zones; Nearctic region; North America; USA	Aves [Farming and agriculture /  / Abundances & nesting success in conservation fallow vs cropped fields] [Habitat management /  / ] [Reproductive productivity /  / Nesting success in conservation fallow vs cropped fields] [Population density /  / Abundances in conservation fallow vs cropped fields] [Habitat utilization /  / Conservation fallow & cropped fields use; comparison] [Cultivated land habitat /  / Conservation fallow & cropped fields; abundances & nesting success] [Iowa /  / Marshall County]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.2307/2426881	ZOOREC:ZOOR13200067085					2019-04-10
J	ZOOR13300061740	Article	A census of the nesting bird population of the Romersberg forest, an oak and beech forest on the "Plateau lorrain".	Denombrement de l'avifaune nicheuse de la foret du Romersberg, chenaie-hetraie de 420 ha sur le plateau lorrain.	Muller, Yves				Ciconia (Eguelshardt)	20	1		1-29	1996	1996				French	0	0		Muller, Yves; La Petit Suisse, F-57230 Eguelshardt, France, France.						Biodiversity & Conservation; Environmental Sciences & Ecology; Zoology; Forestry; Behavioral Sciences	0335-5721		Conservation; Conservation measures; Behaviour; Ecology; Population dynamics; Habitat utilization; Habitat; Terrestrial habitat; Land zones; Palaearctic region; Eurasia; Europe	Aves [Habitat management /  / Mature tree preservation for rare species in oak/beech forest] [Population censuses /  / Oak/beech forest; breeding species] [Forest and woodland /  / breeding species census & territory maps] [France /  / Lorraine; Moselle; Romersberg forest; Breeding species census; forest management & notable records]. Columbidae [Territoriality /  / Territory map; oak/beech forest; France]. Dendrocopos medius [Territoriality /  / Territory map; oak/beech forest; France] [Population density /  / Mature oak/beech forest]. Ficedula albicollis [Territoriality /  / Territory map; oak/beech forest; France] [Habitat preference /  / Mature oak/beech forest]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Columbiformes, Passeriformes, Muscicapidae, Piciformes, Picidae	Aves (Vertebrata). Columbidae (Columbiformes). Ficedula albicollis (Muscicapidae). Dendrocopos medius (Picidae). 		ZOOREC:ZOOR13300061740					2019-04-10
J	ZOOR13500024203	Article	The breeding birds of an agricultural area with hedgebanks in east Schleswig-Holstein.	Die Brutvogel einer Knicklandschaft im ostholsteinischen Hugelland.	Ziesemer, F.				Corax	16	3		260-270	1996	1996				German	0	0		Ziesemer, F.; Zum Brook 16, 24238 Bauersdorf, Germany, Germany.						Biodiversity & Conservation; Environmental Sciences & Ecology; Zoology	0589-686X		Conservation; Conservation measures; Ecology; Community structure; Habitat; Man made habitat; Land zones; Palaearctic region; Eurasia; Europe	Aves [Habitat management /  / Hedgebank maintenance; importance to breeding species] [Relative abundance /  / Breeding species; hedgebanks; arable land & pasture] [Cultivated land habitat /  / breeding species numbers] [Germany /  / Schleswig-Holstein; Breeding species census; hedges]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13500024203					2019-04-10
